Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
20201211,S92000003,Total,d,All vaccinations,d,,,Dose 2,,2,,,z,2,,,z
20201212,S92000003,Female,,16 - 17,,53579,,Dose 1,,0,,0,,2,,0.003732806,
20201212,S92000003,Female,,16 - 17,,53579,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Female,,18 - 29,,413185,,Dose 1,,252,,0.060989629,,2030,,0.491305347,
20201212,S92000003,Female,,18 - 29,,413185,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Female,,30 - 39,,370019,,Dose 1,,342,,0.092427686,,2696,,0.728611233,
20201212,S92000003,Female,,30 - 39,,370019,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Female,,40 - 49,,345328,,Dose 1,,347,,0.100484177,,3230,,0.935342631,
20201212,S92000003,Female,,40 - 49,,345328,,Dose 2,,1,,0.00028958,,1,,0.00028958,
20201212,S92000003,Female,,50 - 54,,203758,,Dose 1,,230,,0.112879004,,2096,,1.028671267,
20201212,S92000003,Female,,50 - 54,,203758,,Dose 2,,0,,0,,1,,0.000490778,
20201212,S92000003,Female,,55 - 59,,205996,,Dose 1,,218,,0.105827298,,2207,,1.071380027,
20201212,S92000003,Female,,55 - 59,,205996,,Dose 2,,0,,0,,1,,0.000485446,
20201212,S92000003,Female,,60 - 64,,181868,,Dose 1,,137,,0.07532936,,1328,,0.730199925,
20201212,S92000003,Female,,60 - 64,,181868,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Female,,65 - 69,,155904,,Dose 1,,40,,0.025656814,,340,,0.218082923,
20201212,S92000003,Female,,65 - 69,,155904,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Female,,70 - 74,,149920,,Dose 1,,9,,0.006003202,,69,,0.046024546,
20201212,S92000003,Female,,70 - 74,,149920,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Female,,75 - 79,,109004,,Dose 1,,0,,0,,18,,0.016513155,
20201212,S92000003,Female,,75 - 79,,109004,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Female,,80 years and over,d,165451,,Dose 1,,2,,0.001208817,,7,,0.00423086,
20201212,S92000003,Female,,80 years and over,d,165451,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Male,,16 - 17,,56560,,Dose 1,,1,,0.001768034,,2,,0.003536068,
20201212,S92000003,Male,,16 - 17,,56560,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Male,,18 - 29,,420762,,Dose 1,,96,,0.022815749,,551,,0.13095289,
20201212,S92000003,Male,,18 - 29,,420762,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Male,,30 - 39,,359716,,Dose 1,,118,,0.032803656,,880,,0.244637436,
20201212,S92000003,Male,,30 - 39,,359716,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Male,,40 - 49,,328962,,Dose 1,,129,,0.039214256,,988,,0.300338641,
20201212,S92000003,Male,,40 - 49,,328962,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Male,,50 - 54,,189355,,Dose 1,,81,,0.042776795,,588,,0.310527845,
20201212,S92000003,Male,,50 - 54,,189355,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Male,,55 - 59,,193348,,Dose 1,,65,,0.033618139,,556,,0.287564392,
20201212,S92000003,Male,,55 - 59,,193348,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Male,,60 - 64,,170701,,Dose 1,,48,,0.028119343,,361,,0.211480893,
20201212,S92000003,Male,,60 - 64,,170701,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Male,,65 - 69,,144529,,Dose 1,,13,,0.008994735,,107,,0.074033585,
20201212,S92000003,Male,,65 - 69,,144529,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Male,,70 - 74,,135910,,Dose 1,,5,,0.003678905,,32,,0.023544993,
20201212,S92000003,Male,,70 - 74,,135910,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Male,,75 - 79,,89206,,Dose 1,,0,,0,,6,,0.006726005,
20201212,S92000003,Male,,75 - 79,,89206,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Male,,80 years and over,d,106156,,Dose 1,,0,,0,,5,,0.004710049,
20201212,S92000003,Male,,80 years and over,d,106156,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Total,d,16 - 17,,110139,,Dose 1,,1,,0.000907944,,4,,0.003631774,
20201212,S92000003,Total,d,16 - 17,,110139,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Total,d,18 - 29,,833947,,Dose 1,,348,,0.041729271,,2581,,0.30949209,
20201212,S92000003,Total,d,18 - 29,,833947,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,2132,,0.048027991,,18095,,0.407629692,
20201212,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,1,,2.25E-05,,3,,6.76E-05,
20201212,S92000003,Total,d,30 - 39,,729735,,Dose 1,,460,,0.063036582,,3576,,0.490040905,
20201212,S92000003,Total,d,30 - 39,,729735,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Total,d,40 - 49,,674290,,Dose 1,,476,,0.070592772,,4218,,0.625546872,
20201212,S92000003,Total,d,40 - 49,,674290,,Dose 2,,1,,0.000148304,,1,,0.000148304,
20201212,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,1324,,0.046045832,,11938,,0.415177596,
20201212,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,1,,3.48E-05,,3,,0.000104333,
20201212,S92000003,Total,d,50 - 54,,393113,,Dose 1,,311,,0.079112113,,2684,,0.68275534,
20201212,S92000003,Total,d,50 - 54,,393113,,Dose 2,,0,,0,,1,,0.00025438,
20201212,S92000003,Total,d,55 - 59,,399344,,Dose 1,,283,,0.070866221,,2763,,0.691884691,
20201212,S92000003,Total,d,55 - 59,,399344,,Dose 2,,0,,0,,1,,0.000250411,
20201212,S92000003,Total,d,60 - 64,,352569,,Dose 1,,185,,0.052471998,,1689,,0.479055164,
20201212,S92000003,Total,d,60 - 64,,352569,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Total,d,65 - 69,,300433,,Dose 1,,53,,0.017641205,,447,,0.148785253,
20201212,S92000003,Total,d,65 - 69,,300433,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Total,d,70 - 74,,285830,,Dose 1,,14,,0.004898016,,101,,0.035335689,
20201212,S92000003,Total,d,70 - 74,,285830,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Total,d,75 - 79,,198210,,Dose 1,,0,,0,,24,,0.01210837,
20201212,S92000003,Total,d,75 - 79,,198210,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,2,,0.000736358,,12,,0.004418148,
20201212,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,0,,0,,0,,0,
20201212,S92000003,Total,d,All vaccinations,d,,,Dose 1,,2133,,,z,18100,,,z
20201212,S92000003,Total,d,All vaccinations,d,,,Dose 2,,1,,,z,3,,,z
20201213,S92000003,Female,,16 - 17,,53579,,Dose 1,,0,,0,,2,,0.003732806,
20201213,S92000003,Female,,16 - 17,,53579,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Female,,18 - 29,,413185,,Dose 1,,120,,0.029042681,,2150,,0.520348028,
20201213,S92000003,Female,,18 - 29,,413185,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Female,,30 - 39,,370019,,Dose 1,,192,,0.051889227,,2888,,0.780500461,
20201213,S92000003,Female,,30 - 39,,370019,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Female,,40 - 49,,345328,,Dose 1,,195,,0.056468054,,3425,,0.991810684,
20201213,S92000003,Female,,40 - 49,,345328,,Dose 2,,0,,0,,1,,0.00028958,
20201213,S92000003,Female,,50 - 54,,203758,,Dose 1,,120,,0.058893393,,2216,,1.08756466,
20201213,S92000003,Female,,50 - 54,,203758,,Dose 2,,0,,0,,1,,0.000490778,
20201213,S92000003,Female,,55 - 59,,205996,,Dose 1,,135,,0.065535253,,2342,,1.13691528,
20201213,S92000003,Female,,55 - 59,,205996,,Dose 2,,0,,0,,1,,0.000485446,
20201213,S92000003,Female,,60 - 64,,181868,,Dose 1,,62,,0.034090659,,1390,,0.764290584,
20201213,S92000003,Female,,60 - 64,,181868,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Female,,65 - 69,,155904,,Dose 1,,25,,0.016035509,,365,,0.234118432,
20201213,S92000003,Female,,65 - 69,,155904,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Female,,70 - 74,,149920,,Dose 1,,6,,0.004002134,,75,,0.050026681,
20201213,S92000003,Female,,70 - 74,,149920,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Female,,75 - 79,,109004,,Dose 1,,1,,0.000917398,,19,,0.017430553,
20201213,S92000003,Female,,75 - 79,,109004,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Female,,80 years and over,d,165451,,Dose 1,,2,,0.001208817,,9,,0.005439677,
20201213,S92000003,Female,,80 years and over,d,165451,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Male,,16 - 17,,56560,,Dose 1,,0,,0,,2,,0.003536068,
20201213,S92000003,Male,,16 - 17,,56560,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Male,,18 - 29,,420762,,Dose 1,,42,,0.00998189,,593,,0.14093478,
20201213,S92000003,Male,,18 - 29,,420762,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Male,,30 - 39,,359716,,Dose 1,,50,,0.013899854,,930,,0.258537291,
20201213,S92000003,Male,,30 - 39,,359716,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Male,,40 - 49,,328962,,Dose 1,,53,,0.016111283,,1041,,0.316449924,
20201213,S92000003,Male,,40 - 49,,328962,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Male,,50 - 54,,189355,,Dose 1,,39,,0.020596235,,627,,0.331124079,
20201213,S92000003,Male,,50 - 54,,189355,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Male,,55 - 59,,193348,,Dose 1,,37,,0.019136479,,593,,0.306700871,
20201213,S92000003,Male,,55 - 59,,193348,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Male,,60 - 64,,170701,,Dose 1,,25,,0.014645491,,386,,0.226126385,
20201213,S92000003,Male,,60 - 64,,170701,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Male,,65 - 69,,144529,,Dose 1,,5,,0.003459513,,112,,0.077493098,
20201213,S92000003,Male,,65 - 69,,144529,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Male,,70 - 74,,135910,,Dose 1,,4,,0.002943124,,36,,0.026488117,
20201213,S92000003,Male,,70 - 74,,135910,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Male,,75 - 79,,89206,,Dose 1,,0,,0,,6,,0.006726005,
20201213,S92000003,Male,,75 - 79,,89206,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Male,,80 years and over,d,106156,,Dose 1,,0,,0,,5,,0.004710049,
20201213,S92000003,Male,,80 years and over,d,106156,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Total,d,16 - 17,,110139,,Dose 1,,0,,0,,4,,0.003631774,
20201213,S92000003,Total,d,16 - 17,,110139,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Total,d,18 - 29,,833947,,Dose 1,,162,,0.019425695,,2743,,0.328917785,
20201213,S92000003,Total,d,18 - 29,,833947,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,1113,,0.025072774,,19208,,0.432702467,
20201213,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,0,,0,,3,,6.76E-05,
20201213,S92000003,Total,d,30 - 39,,729735,,Dose 1,,242,,0.033162723,,3818,,0.523203629,
20201213,S92000003,Total,d,30 - 39,,729735,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Total,d,40 - 49,,674290,,Dose 1,,248,,0.036779427,,4466,,0.662326299,
20201213,S92000003,Total,d,40 - 49,,674290,,Dose 2,,0,,0,,1,,0.000148304,
20201213,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,709,,0.024657473,,12647,,0.43983507,
20201213,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,0,,0,,3,,0.000104333,
20201213,S92000003,Total,d,50 - 54,,393113,,Dose 1,,159,,0.040446386,,2843,,0.723201726,
20201213,S92000003,Total,d,50 - 54,,393113,,Dose 2,,0,,0,,1,,0.00025438,
20201213,S92000003,Total,d,55 - 59,,399344,,Dose 1,,172,,0.043070636,,2935,,0.734955327,
20201213,S92000003,Total,d,55 - 59,,399344,,Dose 2,,0,,0,,1,,0.000250411,
20201213,S92000003,Total,d,60 - 64,,352569,,Dose 1,,87,,0.024676021,,1776,,0.503731185,
20201213,S92000003,Total,d,60 - 64,,352569,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Total,d,65 - 69,,300433,,Dose 1,,30,,0.009985587,,477,,0.158770841,
20201213,S92000003,Total,d,65 - 69,,300433,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Total,d,70 - 74,,285830,,Dose 1,,10,,0.003498583,,111,,0.038834272,
20201213,S92000003,Total,d,70 - 74,,285830,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Total,d,75 - 79,,198210,,Dose 1,,1,,0.000504515,,25,,0.012612885,
20201213,S92000003,Total,d,75 - 79,,198210,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,2,,0.000736358,,14,,0.005154506,
20201213,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,0,,0,,0,,0,
20201213,S92000003,Total,d,All vaccinations,d,,,Dose 1,,1113,,,z,19213,,,z
20201213,S92000003,Total,d,All vaccinations,d,,,Dose 2,,0,,,z,3,,,z
20201214,S92000003,Female,,16 - 17,,53579,,Dose 1,,1,,0.001866403,,3,,0.005599209,
20201214,S92000003,Female,,16 - 17,,53579,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Female,,18 - 29,,413185,,Dose 1,,607,,0.14690756,,2757,,0.667255588,
20201214,S92000003,Female,,18 - 29,,413185,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Female,,30 - 39,,370019,,Dose 1,,777,,0.209989217,,3665,,0.990489678,
20201214,S92000003,Female,,30 - 39,,370019,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Female,,40 - 49,,345328,,Dose 1,,923,,0.26728212,,4348,,1.259092805,
20201214,S92000003,Female,,40 - 49,,345328,,Dose 2,,0,,0,,1,,0.00028958,
20201214,S92000003,Female,,50 - 54,,203758,,Dose 1,,641,,0.314588875,,2857,,1.402153535,
20201214,S92000003,Female,,50 - 54,,203758,,Dose 2,,0,,0,,1,,0.000490778,
20201214,S92000003,Female,,55 - 59,,205996,,Dose 1,,635,,0.308258413,,2977,,1.445173693,
20201214,S92000003,Female,,55 - 59,,205996,,Dose 2,,0,,0,,1,,0.000485446,
20201214,S92000003,Female,,60 - 64,,181868,,Dose 1,,417,,0.229287175,,1807,,0.99357776,
20201214,S92000003,Female,,60 - 64,,181868,,Dose 2,,1,,0.000549849,,1,,0.000549849,
20201214,S92000003,Female,,65 - 69,,155904,,Dose 1,,118,,0.075687603,,483,,0.309806034,
20201214,S92000003,Female,,65 - 69,,155904,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Female,,70 - 74,,149920,,Dose 1,,42,,0.028014941,,117,,0.078041622,
20201214,S92000003,Female,,70 - 74,,149920,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Female,,75 - 79,,109004,,Dose 1,,25,,0.022934938,,44,,0.040365491,
20201214,S92000003,Female,,75 - 79,,109004,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Female,,80 years and over,d,165451,,Dose 1,,201,,0.12148612,,210,,0.126925797,
20201214,S92000003,Female,,80 years and over,d,165451,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Male,,16 - 17,,56560,,Dose 1,,0,,0,,2,,0.003536068,
20201214,S92000003,Male,,16 - 17,,56560,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Male,,18 - 29,,420762,,Dose 1,,165,,0.039214568,,758,,0.180149348,
20201214,S92000003,Male,,18 - 29,,420762,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Male,,30 - 39,,359716,,Dose 1,,255,,0.070889257,,1185,,0.329426548,
20201214,S92000003,Male,,30 - 39,,359716,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Male,,40 - 49,,328962,,Dose 1,,255,,0.077516552,,1296,,0.393966476,
20201214,S92000003,Male,,40 - 49,,328962,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Male,,50 - 54,,189355,,Dose 1,,160,,0.084497373,,787,,0.415621452,
20201214,S92000003,Male,,50 - 54,,189355,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Male,,55 - 59,,193348,,Dose 1,,176,,0.091027577,,769,,0.397728448,
20201214,S92000003,Male,,55 - 59,,193348,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Male,,60 - 64,,170701,,Dose 1,,126,,0.073813276,,512,,0.299939661,
20201214,S92000003,Male,,60 - 64,,170701,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Male,,65 - 69,,144529,,Dose 1,,63,,0.043589868,,175,,0.121082966,
20201214,S92000003,Male,,65 - 69,,144529,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Male,,70 - 74,,135910,,Dose 1,,24,,0.017658745,,60,,0.044146862,
20201214,S92000003,Male,,70 - 74,,135910,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Male,,75 - 79,,89206,,Dose 1,,21,,0.023541017,,27,,0.030267022,
20201214,S92000003,Male,,75 - 79,,89206,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Male,,80 years and over,d,106156,,Dose 1,,64,,0.060288632,,69,,0.064998681,
20201214,S92000003,Male,,80 years and over,d,106156,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Total,d,16 - 17,,110139,,Dose 1,,1,,0.000907944,,5,,0.004539718,
20201214,S92000003,Total,d,16 - 17,,110139,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Total,d,18 - 29,,833947,,Dose 1,,772,,0.09257183,,3515,,0.421489615,
20201214,S92000003,Total,d,18 - 29,,833947,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,5695,,0.128292407,,24903,,0.560994873,
20201214,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,1,,2.25E-05,,4,,9.01E-05,
20201214,S92000003,Total,d,30 - 39,,729735,,Dose 1,,1032,,0.141421201,,4850,,0.66462483,
20201214,S92000003,Total,d,30 - 39,,729735,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Total,d,40 - 49,,674290,,Dose 1,,1178,,0.174702279,,5644,,0.837028578,
20201214,S92000003,Total,d,40 - 49,,674290,,Dose 2,,0,,0,,1,,0.000148304,
20201214,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,3891,,0.135320492,,16538,,0.575155561,
20201214,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,1,,3.48E-05,,4,,0.000139111,
20201214,S92000003,Total,d,50 - 54,,393113,,Dose 1,,801,,0.203758207,,3644,,0.926959933,
20201214,S92000003,Total,d,50 - 54,,393113,,Dose 2,,0,,0,,1,,0.00025438,
20201214,S92000003,Total,d,55 - 59,,399344,,Dose 1,,811,,0.203083056,,3746,,0.938038383,
20201214,S92000003,Total,d,55 - 59,,399344,,Dose 2,,0,,0,,1,,0.000250411,
20201214,S92000003,Total,d,60 - 64,,352569,,Dose 1,,543,,0.154012406,,2319,,0.657743591,
20201214,S92000003,Total,d,60 - 64,,352569,,Dose 2,,1,,0.000283632,,1,,0.000283632,
20201214,S92000003,Total,d,65 - 69,,300433,,Dose 1,,181,,0.060246378,,658,,0.219017218,
20201214,S92000003,Total,d,65 - 69,,300433,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Total,d,70 - 74,,285830,,Dose 1,,66,,0.023090648,,177,,0.06192492,
20201214,S92000003,Total,d,70 - 74,,285830,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Total,d,75 - 79,,198210,,Dose 1,,46,,0.023207709,,71,,0.035820594,
20201214,S92000003,Total,d,75 - 79,,198210,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,265,,0.097567441,,279,,0.102721948,
20201214,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,0,,0,,0,,0,
20201214,S92000003,Total,d,All vaccinations,d,,,Dose 1,,5696,,,z,24909,,,z
20201214,S92000003,Total,d,All vaccinations,d,,,Dose 2,,1,,,z,4,,,z
20201215,S92000003,Female,,16 - 17,,53579,,Dose 1,,2,,0.003732806,,5,,0.009332014,
20201215,S92000003,Female,,16 - 17,,53579,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Female,,18 - 29,,413185,,Dose 1,,732,,0.177160352,,3489,,0.84441594,
20201215,S92000003,Female,,18 - 29,,413185,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Female,,30 - 39,,370019,,Dose 1,,965,,0.260797419,,4630,,1.251287096,
20201215,S92000003,Female,,30 - 39,,370019,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Female,,40 - 49,,345328,,Dose 1,,1173,,0.339677061,,5521,,1.598769865,
20201215,S92000003,Female,,40 - 49,,345328,,Dose 2,,1,,0.00028958,,2,,0.00057916,
20201215,S92000003,Female,,50 - 54,,203758,,Dose 1,,778,,0.381825499,,3635,,1.783979034,
20201215,S92000003,Female,,50 - 54,,203758,,Dose 2,,0,,0,,1,,0.000490778,
20201215,S92000003,Female,,55 - 59,,205996,,Dose 1,,796,,0.38641527,,3773,,1.831588963,
20201215,S92000003,Female,,55 - 59,,205996,,Dose 2,,0,,0,,1,,0.000485446,
20201215,S92000003,Female,,60 - 64,,181868,,Dose 1,,546,,0.30021774,,2353,,1.2937955,
20201215,S92000003,Female,,60 - 64,,181868,,Dose 2,,0,,0,,1,,0.000549849,
20201215,S92000003,Female,,65 - 69,,155904,,Dose 1,,174,,0.111607143,,657,,0.421413177,
20201215,S92000003,Female,,65 - 69,,155904,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Female,,70 - 74,,149920,,Dose 1,,55,,0.036686233,,172,,0.114727855,
20201215,S92000003,Female,,70 - 74,,149920,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Female,,75 - 79,,109004,,Dose 1,,71,,0.065135224,,115,,0.105500716,
20201215,S92000003,Female,,75 - 79,,109004,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Female,,80 years and over,d,165451,,Dose 1,,390,,0.235719337,,600,,0.362645134,
20201215,S92000003,Female,,80 years and over,d,165451,,Dose 2,,2,,0.001208817,,2,,0.001208817,
20201215,S92000003,Male,,16 - 17,,56560,,Dose 1,,1,,0.001768034,,3,,0.005304102,
20201215,S92000003,Male,,16 - 17,,56560,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Male,,18 - 29,,420762,,Dose 1,,207,,0.049196458,,965,,0.229345806,
20201215,S92000003,Male,,18 - 29,,420762,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Male,,30 - 39,,359716,,Dose 1,,278,,0.07728319,,1463,,0.406709738,
20201215,S92000003,Male,,30 - 39,,359716,,Dose 2,,1,,0.000277997,,1,,0.000277997,
20201215,S92000003,Male,,40 - 49,,328962,,Dose 1,,320,,0.097275673,,1616,,0.49124215,
20201215,S92000003,Male,,40 - 49,,328962,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Male,,50 - 54,,189355,,Dose 1,,222,,0.117240105,,1009,,0.532861556,
20201215,S92000003,Male,,50 - 54,,189355,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Male,,55 - 59,,193348,,Dose 1,,230,,0.118956493,,999,,0.516684941,
20201215,S92000003,Male,,55 - 59,,193348,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Male,,60 - 64,,170701,,Dose 1,,153,,0.089630406,,665,,0.389570067,
20201215,S92000003,Male,,60 - 64,,170701,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Male,,65 - 69,,144529,,Dose 1,,70,,0.048433186,,245,,0.169516152,
20201215,S92000003,Male,,65 - 69,,144529,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Male,,70 - 74,,135910,,Dose 1,,40,,0.029431241,,100,,0.073578103,
20201215,S92000003,Male,,70 - 74,,135910,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Male,,75 - 79,,89206,,Dose 1,,43,,0.048203036,,70,,0.078470058,
20201215,S92000003,Male,,75 - 79,,89206,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Male,,80 years and over,d,106156,,Dose 1,,119,,0.112099175,,188,,0.177097856,
20201215,S92000003,Male,,80 years and over,d,106156,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Total,d,16 - 17,,110139,,Dose 1,,3,,0.002723831,,8,,0.007263549,
20201215,S92000003,Total,d,16 - 17,,110139,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Total,d,18 - 29,,833947,,Dose 1,,939,,0.112597084,,4454,,0.534086699,
20201215,S92000003,Total,d,18 - 29,,833947,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,7362,,0.16584525,,32265,,0.726840123,
20201215,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,4,,9.01E-05,,8,,0.000180218,
20201215,S92000003,Total,d,30 - 39,,729735,,Dose 1,,1243,,0.170335807,,6093,,0.834960636,
20201215,S92000003,Total,d,30 - 39,,729735,,Dose 2,,1,,0.000137036,,1,,0.000137036,
20201215,S92000003,Total,d,40 - 49,,674290,,Dose 1,,1493,,0.221418084,,7137,,1.058446662,
20201215,S92000003,Total,d,40 - 49,,674290,,Dose 2,,1,,0.000148304,,2,,0.000296608,
20201215,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,5180,,0.180149099,,21718,,0.755304661,
20201215,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,3,,0.000104333,,7,,0.000243445,
20201215,S92000003,Total,d,50 - 54,,393113,,Dose 1,,1000,,0.254379784,,4644,,1.181339717,
20201215,S92000003,Total,d,50 - 54,,393113,,Dose 2,,0,,0,,1,,0.00025438,
20201215,S92000003,Total,d,55 - 59,,399344,,Dose 1,,1026,,0.256921351,,4772,,1.194959734,
20201215,S92000003,Total,d,55 - 59,,399344,,Dose 2,,0,,0,,1,,0.000250411,
20201215,S92000003,Total,d,60 - 64,,352569,,Dose 1,,699,,0.198259064,,3018,,0.856002655,
20201215,S92000003,Total,d,60 - 64,,352569,,Dose 2,,0,,0,,1,,0.000283632,
20201215,S92000003,Total,d,65 - 69,,300433,,Dose 1,,244,,0.081216111,,902,,0.30023333,
20201215,S92000003,Total,d,65 - 69,,300433,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Total,d,70 - 74,,285830,,Dose 1,,95,,0.033236539,,272,,0.09516146,
20201215,S92000003,Total,d,70 - 74,,285830,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Total,d,75 - 79,,198210,,Dose 1,,114,,0.057514757,,185,,0.093335351,
20201215,S92000003,Total,d,75 - 79,,198210,,Dose 2,,0,,0,,0,,0,
20201215,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,509,,0.187403123,,788,,0.29012507,
